q5,m_id,x,y,z
0.4633333333333334,2.0,0.09749370998806424,0.08812759857177736,0.833151799858941
0.4633333333333334,3.0,0.08376991780598958,0.17314497646755644,0.8696822781032988
0.5957142857142859,0.0,0.14033851059623387,0.0868986003709876,0.8371348876953124
0.5957142857142859,1.0,0.05622967404904573,0.08850008408919625,0.8719831012228262
0.5957142857142859,2.0,0.09749457433949349,0.0881245513584303,0.8331337452764096
0.5957142857142859,3.0,0.08109613667363705,0.17157569188657013,0.8706875225564706
0.7280952380952381,0.0,0.14034002651638447,0.0868996566772461,0.8371518012152778
0.7280952380952381,1.0,0.0562282469007704,0.08850685560438366,0.8720065660264756
0.7280952380952381,2.0,0.09749611206054687,0.08812836795383033,0.8331544026692708
0.7280952380952381,3.0,0.07857040964762373,0.16945651516384555,0.8717771782769097
0.9928571428571427,0.0,0.14034165886773006,0.08689576059977214,0.8371407470703125
0.9928571428571427,1.0,0.05623104705810544,0.08851056501600475,0.8720004896375869
0.9928571428571427,2.0,0.09749834899902345,0.08812734324137371,0.8331459377712674
0.9928571428571427,3.0,0.07434765709771053,0.16455557590060765,0.8736665730794272
1.1252380952380954,0.0,0.14034710286458332,0.08689648301866318,0.8371362413194442
1.1252380952380954,1.0,0.05623320168389217,0.08851387922498917,0.8719921481662325
1.1252380952380954,2.0,0.09750412190755209,0.08812919531928169,0.8331378485785591
1.1252380952380954,3.0,0.07282593688964843,0.16142003139919706,0.8743464477539064
1.2576190476190476,0.0,0.1403479790581597,0.08689010450575085,0.8371471272786459
1.2576190476190476,1.0,0.05623630065917967,0.08850810512966582,0.8719891018337672
1.2576190476190476,2.0,0.09750701293945312,0.08812374827067058,0.8331405015733508
1.2576190476190476,3.0,0.07162309095594618,0.15818444756401911,0.874949957953559
1.39,0.0,0.14033911404079857,0.08690643446180556,0.8371418836805554
1.39,1.0,0.056225917900933155,0.08851124487982856,0.8719969455295141
1.39,2.0,0.09749587673611113,0.08813648189968533,0.8331456041124132
1.39,3.0,0.07081331685384117,0.15502351718478732,0.8754930609809027
